Vehicle_ID,Station_1_Weld_Torque,Station_2_Ambient_Temp,Station_3_Adhesive_Flow,Station_4_Legacy_Alignment,Station_5_Vibration,End_of_Line_Defect
151,106.25246425172938,23.12359439137463,47.494000485663214,-3.6421770854285986,0.25440751057359046,0
152,106.73224104748488,24.152207441399312,49.625037025017434,-0.7900489994019022,0.5238479455936627,0
153,101.59987639210755,19.762178028881113,47.59182609965761,1.0697598631884018,0.5954459229292706,0
154,106.16126848580502,24.612376232161886,47.877054054152744,-0.03361686435564449,0.343129581829138,0
155,106.46536236649341,19.73585882408372,50.23124158084287,-1.9277796447836244,0.36489738195914084,0
156,101.42824290986816,25.33457197438596,48.068256731489804,,0.5223218233210272,0
157,114.32887255572378,29.199104010970245,50.85307858005309,-0.4479002393150934,0.67307451640597,0
158,107.36916460455893,20.348382471636477,52.980287191766955,,0.437613156230548,0
159,99.04348251398676,27.174764616685223,49.70288917019884,3.3090186925065224,0.5577070927222726,1
160,108.28276804316914,18.28202907381989,50.26030212397117,-1.5797588917316334,0.34333226315325327,1
161,100.1265916488634,22.50596689585945,54.036193465670976,,0.5281073234268894,0
162,108.93542301871226,19.328982093966108,47.624797765245305,-1.1539711512819069,0.47853819997505886,0
163,110.79297789503703,22.229705299148392,52.38247039036148,0.20374025186073266,0.5586791072092605,0
164,100.89658840824144,20.082443035666603,52.141715195824965,-1.3532714450522634,0.45238469201653136,0
165,109.8168806462216,22.47965988147465,51.708634678347565,-1.858956271910488,0.3860756618408492,0
166,107.06390463468249,23.010273673290364,52.58349570146526,0.7833038170071138,0.5255651584313215,0
167,109.11030079997245,21.60709347337102,50.561149931917235,,0.5174998682436682,0
168,114.48396491326974,25.87946339367755,48.83414100880147,1.7169741663285967,0.40755771858784123,1
169,103.77305941998564,29.026224615106916,52.18914658244113,,0.49129219306344224,0
170,101.23131917821256,22.80714448926327,52.26568442342579,3.3305276911897375,0.6088009789800496,0
171,100.55242785187238,20.30811787770026,52.21062780298658,0.40252000115555353,0.35484297797930453,0
172,100.92094857517282,21.2486730983518,50.089004164638474,0.8501620218558185,0.7842963588964393,0
173,104.61449145292949,28.248009881956428,48.567610972773345,,0.4292481672156697,1
174,106.70575987408321,24.859676679241772,50.38272450822322,-0.921126472683796,0.45525400219363993,0
175,106.38345399665009,23.460132387683487,51.884460035135675,,0.5018631784791193,0
176,109.13591624518011,19.79564065810712,52.048703579719934,,0.5667051636838499,0
177,105.06500945938953,23.396727699885382,49.14064774585081,0.28152470255195383,0.3978462092068963,0
178,112.26767038578659,21.34190404028864,50.63074579225478,-1.2247406335712903,0.40749253912715416,0
179,103.67671583381022,29.31795753424019,47.38244339102809,,0.4139289347429642,0
180,118.6008458329481,28.608841312988776,51.9699002060117,0.17781883738760407,0.5810472272365155,0
181,108.12833673882503,19.006830501938374,48.433382486549874,-1.7706525298278584,0.32879325892334166,0
182,100.71421221791859,24.199841871134915,51.570510719143094,,0.6583240195144141,0
183,99.64553750969444,20.700700146176064,47.70139084521968,-2.5500974203769533,0.3625675902207734,0
184,107.41236207621593,22.929325074291487,52.06283181286801,0.27635712089652564,0.591266865727532,0
185,103.88268607337075,28.522175979017476,50.64367038004554,2.648389040738251,0.672405340474,1
186,108.57000247046047,24.330174238662536,48.437284608766106,1.0208258067286233,0.656965773735983,0
187,107.36618812286773,22.010583520449117,51.38271276216105,,0.4570547838499305,0
188,104.63585543671563,20.494660249259965,48.81927661638934,,0.5232553178735126,0
189,100.76603140965797,27.60389831287787,51.499110074890254,2.653593079729291,0.4464207886635382,1
190,97.42576387657067,25.494216184372164,49.45177704923856,2.0650771419034326,0.6075665333065402,0
191,102.76742523966489,23.616785525114775,46.55790574874067,-1.2653850343433508,0.382138555052531,0
192,109.28199397161737,20.609812246355737,48.035167519038126,,0.3239386184643805,0
193,106.07046872065102,22.010956489885576,49.13917058262543,1.8819840673900319,0.5047469908701675,0
194,98.77130610644006,29.518121120862222,52.736378047497155,2.6942210674751363,0.5706454807458234,1
195,105.86590462925591,24.241079251270012,51.80228726105845,-1.8970290526354323,0.38549337915784176,0
196,106.92658689864419,22.808391374919033,53.247722824644285,,0.37223672708573746,0
197,100.58071281899433,24.257064508179887,53.30727043205972,-0.21568013463325408,0.4972185906223028,0
198,105.76862552972764,27.347862070795305,48.93049839081817,,0.25415211623295436,1
199,105.29104359223,22.081307238034427,49.62302628048234,0.02856774031413485,0.4537426169155733,0
200,99.28514851084688,20.144473451191306,49.17744015133892,1.778615271044977,0.5600241570481627,0
201,106.78893680174141,25.019233420068574,48.65697878939785,-2.157955524353624,0.41031184601539444,0
202,107.80392263184117,25.982449241772805,46.31701058132708,,0.5944177505568878,0
203,110.41525621587638,26.552616035502595,49.970504563966315,,0.5417334978318895,0
204,110.26901026017451,28.583851089193555,47.428868812577775,2.4599189231308767,0.6467443453367604,1
205,98.11165316021454,22.454089448269357,49.931656236931346,-0.8546877931995767,0.500290912000581,0
206,100.31087480042439,18.904258754746703,54.23154161912597,,0.6451111731656913,0
207,107.5751763360433,29.50018300357131,48.98130980733858,-0.896182606216841,0.4237266521028033,0
208,107.56892975456104,23.220143129249703,50.38954801125613,1.1567637080011948,0.6478964856618475,0
209,107.57523843153024,25.479090116077575,51.81329677161857,0.37791842754404853,0.4274478121288261,0
210,124.26365745327361,25.995663877539506,50.56058258393181,-0.20740899977145238,0.2848150031810428,0
211,107.85445255346583,24.558164504414442,50.58496837588459,-1.1857928535809632,0.3365614186455162,0
212,110.677828200903,20.46309035683524,49.27519513262384,0.4846431319768396,0.6645442381092708,0
213,109.770008817466,27.061716601393698,49.53624404987753,-0.6608028937273679,0.4374165414638637,0
214,108.256956256529,27.64502369164898,48.07997895562434,,0.4756804337577664,0
215,103.42365377679828,24.635707032209275,51.69209001777882,2.2090841120635805,0.5830592039461586,0
216,108.79484610246634,23.8627339270181,46.51701668677181,0.8212953412398408,0.5972312999446278,1
217,101.13587392731215,19.367258197535826,51.942176676764404,0.9654584278608042,0.5553441879936779,0
218,103.81590696629996,19.007419937997405,47.19260323050951,-0.587397777918394,0.46377091018085503,0
219,102.57318226085448,22.074778146762345,51.925214548153306,,0.5474294574737967,0
220,105.40937069693162,21.73015386620872,49.292364947575635,,0.43478895608678425,0
221,116.57329283336755,29.443877411559257,47.53626262373384,,0.5625006967072784,0
222,95.66367403704126,27.40347290932116,51.15859729015927,0.9627051777637586,0.5306630927804064,0
223,108.43130095187257,25.91909154310872,51.85753507015155,-0.04537705546735756,0.4869885219053429,0
224,96.93642064405174,24.211777068211262,49.123842703792924,,0.35869187550412446,0
225,102.64034067105283,20.008410368719815,51.44122109735787,1.140855685539823,0.5354472193383639,0
226,110.44475298483682,29.74148006621141,45.4298310106613,0.050105802312504374,0.4483810350909071,0
227,105.32140009547732,22.500488378882523,47.3588074205068,-2.161254568156471,0.5049292894682859,0
228,99.61127611035347,19.283107229366937,52.584817860937456,,0.17144572735814723,0
229,101.42348145370016,23.925586748588955,49.552661451604166,0.44684576319071023,0.6112682773039818,0
230,108.39798874467338,28.487976139357,46.2755733471023,-1.244210698316556,0.263363697015274,1
231,101.34816684141431,28.647492021327952,48.602267639116015,,0.5860512234657301,0
232,106.08229294790988,18.131590992677367,48.15319905494984,,0.3580556034139621,0
233,105.22785919951907,28.635548937016797,49.66807653705415,0.19977865874251086,0.5666211593539596,0
234,101.74199826197092,21.2578106099983,49.25849803238471,-0.5676022919431374,0.4594839846012267,0
235,115.71972044662662,18.467668367621076,50.35786345787632,2.6278812154099573,0.4881587251816188,0
236,108.16959511159006,28.173483244354493,49.86106789677485,1.4254734867279666,0.70713552832078,1
237,94.87428706671196,28.366401071858498,52.71947851007404,,0.6787118984996516,1
238,105.93227157384713,25.1547729581082,50.849097199439335,,0.5521211283838156,0
239,101.69106767615806,24.8932050875563,50.91534322238717,,0.4976400959948296,0
240,109.26216667398111,27.757443271457035,52.33031424778904,0.13747511640171262,0.5879822171653323,0
241,101.0373963078365,27.435714632523357,49.22246249914084,,0.4818941903977052,1
242,104.4263177926655,28.68126568131245,47.47624511328303,-0.10884309788441035,0.2717932328550464,0
243,107.52493639490228,24.632969371160442,52.4139406492645,-2.0962340105411905,0.23895571255372033,0
244,109.32877597085061,29.611765112793705,50.27168349621623,,0.2579045819733131,1
245,98.99851796472112,29.95376197120006,50.27870241579786,2.5024666793467722,0.5496396455582854,1
246,103.32749382079525,19.39853531998359,48.733340156939526,0.717756711226289,0.49240347867670553,0
247,102.62527344419522,28.194525114649466,48.76628933379285,,0.5017759402911669,0
248,101.73335383713145,23.997867092983068,51.693444677541684,2.2344717634373725,0.5467397599427655,0
249,113.82727120140548,22.650796059597987,51.96931159627522,,0.16448840200393566,0
250,107.02490855480478,25.356867718592582,51.56764681149332,-0.5379018228477118,0.49231724561867923,0
251,98.69558022832477,18.671586687144085,51.58592321089095,-0.3541047444225503,0.455827287433739,0
252,109.58930973527389,24.077533425204958,51.13805907451952,1.1134128498105222,0.48603628403578775,0
253,115.61078098506317,28.45068684032,50.26304546015631,,0.5878541122547032,0
254,110.16232630275573,20.561538193667626,49.64924063135804,-1.802060615272185,0.3856804327808543,0
255,97.40315017022994,23.1166787372331,52.420647699883105,-1.8155229764956606,0.4150770244208345,0
256,102.57882963566874,29.273770652578506,49.25255825901913,1.7241271144080303,0.6657913708987149,1
257,111.33455574593312,23.142766053668367,50.73995842776149,-1.1137981407046762,0.2953240087420168,0
258,101.4616526719061,22.30041158798878,48.39197400409151,,0.4563376833090739,0
259,107.21909714073114,23.28643977748054,48.6814019262991,0.9517472260918571,0.6268421467062556,0
260,108.87317026714669,24.233433198210676,49.527690864285546,-1.0484181123523497,0.4384462041124913,0
261,100.36534764210958,25.583896129577624,48.39212324654567,,0.24179460962476768,0
262,104.702373219691,27.608313611000774,51.5957036509566,-2.3725517605873483,0.3331248674761052,1
263,88.79366329965464,23.425226469171772,47.30393149690994,-0.08521109507318735,0.5146381098207053,0
264,99.87806179332856,27.809771221081682,50.19845924676215,0.7459926455478323,0.32661184326247833,0
265,103.7371592430342,24.40464793622497,50.26501619368436,,0.3495655072010941,0
266,98.76108409017576,22.061766124415733,46.37840084336064,0.6456640557136035,0.7296368923791912,0
267,113.16205651965818,25.89540993743297,49.117952358952785,-2.4192562890114537,0.42749620831791857,0
268,97.84929311019684,26.612667056921897,50.51139907609628,-2.3179553114521623,0.53244929049902,1
269,102.79977756651508,24.69658770755385,50.857455986588135,,0.7556769638728564,0
270,105.65370288643045,18.67937967761668,49.59138558279967,1.8491764082050204,0.631857184727664,0
271,112.20636644533057,20.0385945019299,51.35377640896143,1.1534578378477764,0.5267649679980382,0
272,97.82068924410281,21.42357265068274,49.781367485527916,-0.9895870061016586,0.48864203713339877,0
273,110.8158187607748,21.391507271417918,50.02730582415011,,0.6271459547814519,0
274,105.05116530509794,26.081049602962445,50.50330773797311,-0.002515975700400238,0.5824280935317229,0
275,100.09245674476024,18.22018394008359,51.85399925746834,1.9715191705747857,0.6152569890134172,0
276,107.31051737131635,27.06818132459424,48.648563995168935,,0.5129740005634175,0
277,105.99529847786735,21.184109697683198,49.0263562549634,0.7888707019317021,0.5892758938436715,0
278,101.99891561420603,21.72026215459323,48.66220701654157,-0.2514824026762497,0.4342216191371304,0
279,105.3490104249501,24.33491793532709,49.33560456771613,,0.6092973210544516,0
280,103.0734320156912,20.59110721126749,52.85246851615953,,0.45287865695774054,0
281,105.56758672625624,28.61365576290633,51.145450638659646,0.06603409911852043,0.46790961620738364,0
282,108.31065337260523,19.024425351918783,47.73782050966231,,0.34149814046437965,0
283,112.93008408072676,23.332588347612777,48.79910606882265,-0.17035761315244854,0.4475058149329447,1
284,98.81092250586576,28.193067233458677,50.7455344485528,-1.6192990556699334,0.35066228136787875,1
285,115.66516687328134,25.390126733054828,48.18698443813446,,0.666181113661889,0
286,95.23956100238749,21.5079541901116,48.549319918370486,0.13336703694734905,0.41721877612458863,0
287,104.24107452482208,23.04912249331753,52.689919332348296,-3.6067775769094705,0.35814465071531554,0
288,107.94158603242288,26.480332564110178,48.77324874305363,-0.34550930865075546,0.388036302632104,0
289,106.40495933867517,29.679128920366793,51.909333632058775,-1.763820306906889,0.41649858832226716,1
290,101.88650240089703,28.7176646205532,52.510646379061875,0.7479589882750418,0.566389489609191,0
291,103.95938874821363,22.10919370058852,48.53307581766207,,0.3626766133739545,1
292,102.53499532670584,29.97837455145429,48.22007488688572,-0.6395097264979763,0.32825436484288095,0
293,102.05317621527894,18.0420559623727,49.44773582703767,0.8235331306828737,0.4457093374103454,0
294,109.24801048510513,18.33155706970098,47.82274455865275,,0.414006332820276,0
295,106.78507742982524,27.886086182054328,50.242067757005486,-0.34457375911765215,0.491179832238669,0
296,101.53545202369673,20.393552241996623,49.588696176293226,2.3014304629554867,0.6393295440232609,0
297,109.49799937716625,18.72923122075489,50.721160031772605,,0.3393121841877589,0
298,106.53649760438304,20.845776878838027,52.793886912465645,,0.6227722714372429,0
299,109.06431059419481,23.113201847770323,51.63496996154064,-0.33779914377480824,0.44070218143412143,0
300,108.14814420961807,26.766795245200857,50.978479550824716,-1.264989529838951,0.4268029201511638,1
301,100.85502494538964,25.492026318614464,46.06790317406416,-0.5273227137065735,0.41079153535407964,0
302,102.19909479901516,20.851454610725046,50.88675196420475,-1.649083841593985,0.46631148116651533,0
303,108.7364680256163,24.039245377207013,53.4452553214091,,0.722334765747958,0
304,108.05185132716733,29.114569264782823,43.978954967372964,-2.4041534671129146,0.4572257482062121,1
305,104.89549203017926,27.78009332380509,51.37876508595125,2.084412830653239,0.7435597264005737,1
306,105.58663691654391,21.878277417981522,49.68128285048707,-1.4038008026196904,0.28952748155838626,0
307,111.38832447894212,29.787174736268355,48.30040999395411,1.2549800577689316,0.4951780926611324,1
308,102.04214305582084,26.50344480522157,51.60225716782391,0.03633879159070193,0.5583405228593367,0
309,107.7354869058502,18.74939226800138,53.419411801214665,0.40622292457439424,0.671140563717064,0
310,103.98903673783053,18.421928559463666,51.55046145767551,-0.8850650569160458,0.520790789844855,0
311,103.9115939838639,20.02089538812036,49.25761609747695,,0.42383819148759855,0
312,110.49388425993595,26.73427041660176,48.11306035118369,0.20246143282629614,0.4666573381594268,0
313,109.12708174494014,20.204867110109134,50.28925526757909,-2.1868666022539918,0.42399711354611447,0
314,109.06754818000319,24.137841230506,51.74633858476318,-1.443750004399887,0.4113465476169309,0
315,111.52739403577165,19.11912144216998,49.22589394753255,-0.8113681665147097,0.3795543459024274,0
